product_type,plan_name,gender,smoker_status,entry_age,policy_term_years,sum_assured_inr,annual_premium_inr,monthly_premium_inr,premium_per_1000_sa,loading_class,extra_loading_pct,final_annual_premium_inr,notes
ULIP,VitaGrow Plus,All,N/A,18,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,18,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,18,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,18,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,18,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,18,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,18,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,23,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,28,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,33,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),6000000,600000,50000,N/A (ULIP),Standard,0,600000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,38,10–30 (choice),12000000,1200000,100000,N/A (ULIP),Standard,0,1200000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),600000,60000,5000,N/A (ULIP),Standard,0,60000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),1200000,120000,10000,N/A (ULIP),Standard,0,120000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),1800000,180000,15000,N/A (ULIP),Standard,0,180000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),2400000,240000,20000,N/A (ULIP),Standard,0,240000,Fund: Debt; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Equity; SA = 10x annual premium; charges apply (see product guide)
ULIP,VitaGrow Plus,All,N/A,43,10–30 (choice),3600000,360000,30000,N/A (ULIP),Standard,0,360000,Fund: Balanced; SA = 10x annual premium; charges apply (see product guide)
